# cnpg bridge tuning verification v1, rate=44100, gate=+/-2.000 cents over MIDI 21-96 inside the provisional Normal range (ADR 0007 D7: coupling <= 0.35, resonance <= 330 Hz, damping 0.15-1.00)
coupling,resonanceHz,damping,midiNote,targetHz,centsError,compensationSamples,converged,normalRange
0.200,20.0,0.050,96,2093.0045,0.000091,-0.000064,1,0
0.200,20.0,0.150,21,27.5000,0.002581,-1.946619,1,1
0.200,20.0,0.150,33,55.0000,-0.000236,-0.315863,1,1
0.200,20.0,0.150,40,82.4069,0.000157,-0.131003,1,1
0.200,20.0,0.150,45,110.0000,0.000005,-0.071757,1,1
0.200,20.0,0.150,52,164.8138,-0.000035,-0.031426,1,1
0.200,20.0,0.150,57,220.0000,-0.000003,-0.017532,1,1
0.200,20.0,0.150,64,329.6276,-0.000003,-0.007776,1,1
0.200,20.0,0.150,69,440.0000,-0.000002,-0.004357,1,1
0.200,20.0,0.150,76,659.2551,0.000056,-0.001938,1,1
0.200,20.0,0.150,81,880.0000,-0.000003,-0.001087,1,1
0.200,20.0,0.150,88,1318.5102,0.000033,-0.000483,1,1
0.200,20.0,0.150,93,1760.0000,-0.000003,-0.000271,1,1
0.200,20.0,0.150,96,2093.0045,0.000092,-0.000191,1,1
0.200,20.0,0.500,21,27.5000,0.016490,-2.329251,1,1
0.200,20.0,0.500,33,55.0000,0.000619,-0.909760,1,1
0.200,20.0,0.500,40,82.4069,0.000299,-0.411897,1,1
0.200,20.0,0.500,45,110.0000,0.000049,-0.231758,1,1
0.200,20.0,0.500,52,164.8138,-0.000026,-0.103328,1,1
0.200,20.0,0.500,57,220.0000,-0.000000,-0.057997,1,1
0.200,20.0,0.500,64,329.6276,-0.000002,-0.025834,1,1
0.200,20.0,0.500,69,440.0000,-0.000003,-0.014497,1,1
0.200,20.0,0.500,76,659.2551,0.000056,-0.006455,1,1
0.200,20.0,0.500,81,880.0000,-0.000003,-0.003621,1,1
0.200,20.0,0.500,88,1318.5102,0.000032,-0.001610,1,1
0.200,20.0,0.500,93,1760.0000,-0.000002,-0.000902,1,1
0.200,20.0,0.500,96,2093.0045,0.000092,-0.000636,1,1
0.200,20.0,1.000,21,27.5000,0.008602,-1.496357,1,1
0.200,20.0,1.000,33,55.0000,0.004322,-1.256494,1,1
0.200,20.0,1.000,40,82.4069,0.001526,-0.693970,1,1
0.200,20.0,1.000,45,110.0000,0.000507,-0.420443,1,1
0.200,20.0,1.000,52,164.8138,0.000078,-0.197789,1,1
0.200,20.0,1.000,57,220.0000,0.000034,-0.113166,1,1
0.200,20.0,1.000,64,329.6276,0.000005,-0.051101,1,1
0.200,20.0,1.000,69,440.0000,0.000000,-0.028815,1,1
0.200,20.0,1.000,76,659.2551,0.000056,-0.012874,1,1
0.200,20.0,1.000,81,880.0000,-0.000003,-0.007230,1,1
0.200,20.0,1.000,88,1318.5102,0.000031,-0.003218,1,1
0.200,20.0,1.000,93,1760.0000,-0.000003,-0.001802,1,1
0.200,20.0,1.000,96,2093.0045,0.000092,-0.001272,1,1
0.200,20.0,4.000,21,27.5000,0.000426,-0.410643,1,0
0.200,20.0,4.000,33,55.0000,0.002933,-0.699182,1,0
0.200,20.0,4.000,40,82.4069,0.005059,-0.668632,1,0
0.200,20.0,4.000,45,110.0000,0.005527,-0.588367,1,0
0.200,20.0,4.000,52,164.8138,0.004468,-0.425818,1,0
0.200,20.0,4.000,57,220.0000,0.002829,-0.304274,1,0
0.200,20.0,4.000,64,329.6276,0.001062,-0.167656,1,0
0.200,20.0,4.000,69,440.0000,0.000426,-0.102600,1,0
0.200,20.0,4.000,76,659.2551,0.000155,-0.048811,1,0
0.200,20.0,4.000,81,880.0000,0.000032,-0.028054,1,0
0.200,20.0,4.000,88,1318.5102,0.000039,-0.012698,1,0
0.200,20.0,4.000,93,1760.0000,-0.000000,-0.007155,1,0
0.200,20.0,4.000,96,2093.0045,0.000093,-0.005060,1,0
0.200,110.0,0.050,21,27.5000,-0.000308,0.136021,1,0
0.200,110.0,0.050,33,55.0000,-0.000251,0.169394,1,0
0.200,110.0,0.050,40,82.4069,0.000056,0.282597,1,0
0.200,110.0,0.050,45,110.0000,0.001509,-0.000000,1,0
0.200,110.0,0.050,52,164.8138,-0.000016,-0.101037,1,0
0.200,110.0,0.050,57,220.0000,-0.000001,-0.042345,1,0
0.200,110.0,0.050,64,329.6276,-0.000002,-0.015966,1,0
0.200,110.0,0.050,69,440.0000,-0.000003,-0.008499,1,0
0.200,110.0,0.050,76,659.2551,0.000056,-0.003651,1,0
0.200,110.0,0.050,81,880.0000,-0.000003,-0.002023,1,0
0.200,110.0,0.050,88,1318.5102,0.000033,-0.000892,1,0
0.200,110.0,0.050,93,1760.0000,-0.000003,-0.000498,1,0
0.200,110.0,0.050,96,2093.0045,0.000091,-0.000351,1,0
0.200,110.0,0.150,21,27.5000,-0.000308,0.405757,1,1
0.200,110.0,0.150,33,55.0000,-0.000334,0.490808,1,1
0.200,110.0,0.150,40,82.4069,-0.004113,0.691173,1,1
0.200,110.0,0.150,45,110.0000,0.001044,-0.000000,1,1
0.200,110.0,0.150,52,164.8138,0.001043,-0.272040,1,1
0.200,110.0,0.150,57,220.0000,0.000081,-0.122693,1,1
0.200,110.0,0.150,64,329.6276,0.000005,-0.047366,1,1
0.200,110.0,0.150,69,440.0000,-0.000001,-0.025352,1,1
0.200,110.0,0.150,76,659.2551,0.000056,-0.010927,1,1
0.200,110.0,0.150,81,880.0000,-0.000003,-0.006060,1,1
0.200,110.0,0.150,88,1318.5102,0.000032,-0.002674,1,1
0.200,110.0,0.150,93,1760.0000,-0.000002,-0.001493,1,1
0.200,110.0,0.150,96,2093.0045,0.000092,-0.001052,1,1
0.200,110.0,0.500,21,27.5000,-0.000477,1.270812,1,1
0.200,110.0,0.500,33,55.0000,-0.004087,1.177960,1,1
0.200,110.0,0.500,40,82.4069,-0.017771,0.742905,1,1
0.200,110.0,0.500,45,110.0000,0.000254,0.000000,1,1
0.200,110.0,0.500,52,164.8138,0.013144,-0.418670,1,1
0.200,110.0,0.500,57,220.0000,0.003820,-0.294481,1,1
0.200,110.0,0.500,64,329.6276,0.000592,-0.140135,1,1
0.200,110.0,0.500,69,440.0000,0.000162,-0.079403,1,1
0.200,110.0,0.500,76,659.2551,0.000084,-0.035475,1,1
0.200,110.0,0.500,81,880.0000,0.000006,-0.019909,1,1
0.200,110.0,0.500,88,1318.5102,0.000034,-0.008856,1,1
0.200,110.0,0.500,93,1760.0000,-0.000002,-0.004959,1,1
0.200,110.0,0.500,96,2093.0045,0.000092,-0.003499,1,1
0.200,110.0,1.000,21,27.5000,-0.001834,2.119502,1,1
0.200,110.0,1.000,33,55.0000,-0.008902,1.225137,1,1
0.200,110.0,1.000,40,82.4069,-0.008322,0.459489,1,1
0.200,110.0,1.000,45,110.0000,0.000169,0.000000,1,1
0.200,110.0,1.000,52,164.8138,0.010056,-0.301794,1,1
0.200,110.0,1.000,57,220.0000,0.008613,-0.306291,1,1
0.200,110.0,1.000,64,329.6276,0.003675,-0.204482,1,1
0.200,110.0,1.000,69,440.0000,0.001514,-0.132445,1,1
0.200,110.0,1.000,76,659.2551,0.000413,-0.065348,1,1
0.200,110.0,1.000,81,880.0000,0.000122,-0.038013,1,1
0.200,110.0,1.000,88,1318.5102,0.000057,-0.017349,1,1
0.200,110.0,1.000,93,1760.0000,0.000006,-0.009803,1,1
0.200,110.0,1.000,96,2093.0045,0.000095,-0.006941,1,1
0.200,110.0,4.000,21,27.5000,-0.005127,1.961860,1,0
0.200,110.0,4.000,33,55.0000,-0.002063,0.462351,1,0
0.200,110.0,4.000,40,82.4069,-0.000530,0.124061,1,0
0.200,110.0,4.000,45,110.0000,0.000072,-0.000000,1,0
0.200,110.0,4.000,52,164.8138,0.001162,-0.087530,1,0
0.200,110.0,4.000,57,220.0000,0.001803,-0.115596,1,0
0.200,110.0,4.000,64,329.6276,0.003303,-0.127644,1,0
0.200,110.0,4.000,69,440.0000,0.004994,-0.122642,1,0
0.200,110.0,4.000,76,659.2551,0.005939,-0.101356,1,0
0.200,110.0,4.000,81,880.0000,0.005863,-0.079751,1,0
0.200,110.0,4.000,88,1318.5102,0.002804,-0.049234,1,0
0.200,110.0,4.000,93,1760.0000,0.001052,-0.031877,1,0
0.200,110.0,4.000,96,2093.0045,0.000755,-0.023884,1,0
0.200,180.0,0.050,21,27.5000,-0.000308,0.079826,1,0
0.200,180.0,0.050,33,55.0000,-0.000252,0.085914,1,0
0.200,180.0,0.050,40,82.4069,0.000155,0.098329,1,0
0.200,180.0,0.050,45,110.0000,-0.000002,0.123288,1,0
0.200,180.0,0.050,52,164.8138,-0.017648,0.365268,1,0
0.200,180.0,0.050,57,220.0000,0.000553,-0.148788,1,0
0.200,180.0,0.050,64,329.6276,0.000000,-0.032929,1,0
0.200,180.0,0.050,69,440.0000,-0.000002,-0.015631,1,0
0.200,180.0,0.050,76,659.2551,0.000055,-0.006272,1,0
0.200,180.0,0.050,81,880.0000,-0.000003,-0.003399,1,0
0.200,180.0,0.050,88,1318.5102,0.000032,-0.001476,1,0
0.200,180.0,0.050,93,1760.0000,-0.000003,-0.000820,1,0
0.200,180.0,0.050,96,2093.0045,0.000092,-0.000577,1,0
0.200,180.0,0.150,21,27.5000,-0.000309,0.239009,1,1
0.200,180.0,0.150,33,55.0000,-0.000256,0.255424,1,1
0.200,180.0,0.150,40,82.4069,0.000109,0.287304,1,1
0.200,180.0,0.150,45,110.0000,-0.000435,0.343938,1,1
0.200,180.0,0.150,52,164.8138,-0.058656,0.372292,1,1
0.200,180.0,0.150,57,220.0000,0.014353,-0.305387,1,1
0.200,180.0,0.150,64,329.6276,0.000164,-0.094250,1,1
0.200,180.0,0.150,69,440.0000,0.000020,-0.046007,1,1
0.200,180.0,0.150,76,659.2551,0.000058,-0.018685,1,1
0.200,180.0,0.150,81,880.0000,-0.000002,-0.010160,1,1
0.200,180.0,0.150,88,1318.5102,0.000032,-0.004422,1,1
0.200,180.0,0.150,93,1760.0000,-0.000003,-0.002458,1,1
0.200,180.0,0.150,96,2093.0045,0.000091,-0.001729,1,1
0.200,180.0,0.500,21,27.5000,-0.000329,0.779382,1,1
0.200,180.0,0.500,33,55.0000,-0.000647,0.772394,1,1
0.200,180.0,0.500,40,82.4069,-0.002392,0.738773,1,1
0.200,180.0,0.500,45,110.0000,-0.009403,0.637877,1,1
0.200,180.0,0.500,52,164.8138,-0.011481,0.145821,1,1
0.200,180.0,0.500,57,220.0000,0.018454,-0.221662,1,1
0.200,180.0,0.500,64,329.6276,0.005771,-0.206387,1,1
0.200,180.0,0.500,69,440.0000,0.001493,-0.126237,1,1
0.200,180.0,0.500,76,659.2551,0.000289,-0.057752,1,1
0.200,180.0,0.500,81,880.0000,0.000066,-0.032528,1,1
0.200,180.0,0.500,88,1318.5102,0.000044,-0.014487,1,1
0.200,180.0,0.500,93,1760.0000,0.000002,-0.008114,1,1
0.200,180.0,0.500,96,2093.0045,0.000093,-0.005725,1,1
0.200,180.0,1.000,21,27.5000,-0.000580,1.454546,1,1
0.200,180.0,1.000,33,55.0000,-0.003092,1.182880,1,1
0.200,180.0,1.000,40,82.4069,-0.007438,0.842617,1,1
0.200,180.0,1.000,45,110.0000,-0.010094,0.518097,1,1
0.200,180.0,1.000,52,164.8138,-0.002915,0.074602,1,1
0.200,180.0,1.000,57,220.0000,0.006361,-0.123875,1,1
0.200,180.0,1.000,64,329.6276,0.009413,-0.193707,1,1
0.200,180.0,1.000,69,440.0000,0.006002,-0.159494,1,1
0.200,180.0,1.000,76,659.2551,0.002033,-0.093158,1,1
0.200,180.0,1.000,81,880.0000,0.000762,-0.057551,1,1
0.200,180.0,1.000,88,1318.5102,0.000202,-0.027422,1,1
0.200,180.0,1.000,93,1760.0000,0.000055,-0.015734,1,1
0.200,180.0,1.000,96,2093.0045,0.000121,-0.011204,1,1
0.200,180.0,4.000,21,27.5000,-0.005662,2.489493,1,0
0.200,180.0,4.000,33,55.0000,-0.004178,0.832251,1,0
0.200,180.0,4.000,40,82.4069,-0.002062,0.351309,1,0
0.200,180.0,4.000,45,110.0000,-0.001137,0.160929,1,0
0.200,180.0,4.000,52,164.8138,-0.000002,0.018787,1,0
0.200,180.0,4.000,57,220.0000,0.000414,-0.032151,1,0
0.200,180.0,4.000,64,329.6276,0.001361,-0.066714,1,0
0.200,180.0,4.000,69,440.0000,0.002520,-0.076266,1,0
0.200,180.0,4.000,76,659.2551,0.004840,-0.076533,1,0
0.200,180.0,4.000,81,880.0000,-0.006338,-0.069606,1,0
0.200,180.0,4.000,88,1318.5102,0.076916,-0.052947,1,0
0.200,180.0,4.000,93,1760.0000,0.115500,-0.039130,1,0
0.200,180.0,4.000,96,2093.0045,0.027917,-0.031318,1,0
0.200,330.0,0.050,21,27.5000,-0.000308,0.042824,1,0
0.200,330.0,0.050,33,55.0000,-0.000254,0.043732,1,0
0.200,330.0,0.050,40,82.4069,0.000156,0.045326,1,0
0.200,330.0,0.050,45,110.0000,0.000005,0.047778,1,0
0.200,330.0,0.050,52,164.8138,-0.000036,0.056412,1,0
0.200,330.0,0.050,57,220.0000,-0.000022,0.075462,1,0
0.200,330.0,0.050,64,329.6276,0.004121,0.009617,1,0
0.200,330.0,0.050,69,440.0000,0.000097,-0.053104,1,0
0.200,330.0,0.050,76,659.2551,0.000057,-0.014146,1,0
0.200,330.0,0.050,81,880.0000,-0.000003,-0.006937,1,0
0.200,330.0,0.050,88,1318.5102,0.000032,-0.002832,1,0
0.200,330.0,0.050,93,1760.0000,-0.000003,-0.001541,1,0
0.200,330.0,0.050,96,2093.0045,0.000092,-0.001076,1,0
0.200,330.0,0.150,21,27.5000,-0.000308,0.128401,1,1
0.200,330.0,0.150,33,55.0000,-0.000253,0.130889,1,1
0.200,330.0,0.150,40,82.4069,0.000154,0.135211,1,1
0.200,330.0,0.150,45,110.0000,-0.000002,0.141742,1,1
0.200,330.0,0.150,52,164.8138,-0.000118,0.163473,1,1
0.200,330.0,0.150,57,220.0000,-0.001068,0.203308,1,1
0.200,330.0,0.150,64,329.6276,-0.008429,0.003207,1,1
0.200,330.0,0.150,69,440.0000,0.004303,-0.129717,1,1
0.200,330.0,0.150,76,659.2551,0.000138,-0.040984,1,1
0.200,330.0,0.150,81,880.0000,0.000011,-0.020501,1,1
0.200,330.0,0.150,88,1318.5102,0.000033,-0.008448,1,1
0.200,330.0,0.150,93,1760.0000,-0.000002,-0.004609,1,1
0.200,330.0,0.150,96,2093.0045,0.000092,-0.003221,1,1
0.200,330.0,0.500,21,27.5000,-0.000310,0.425279,1,1
0.200,330.0,0.500,33,55.0000,-0.000282,0.424964,1,1
0.200,330.0,0.500,40,82.4069,-0.000009,0.423548,1,1
0.200,330.0,0.500,45,110.0000,-0.000580,0.419485,1,1
0.200,330.0,0.500,52,164.8138,-0.003837,0.392781,1,1
0.200,330.0,0.500,57,220.0000,-0.013106,0.313827,1,1
0.200,330.0,0.500,64,329.6276,0.001183,0.000962,1,1
0.200,330.0,0.500,69,440.0000,0.017837,-0.138896,1,1
0.200,330.0,0.500,76,659.2551,0.003861,-0.098312,1,1
0.200,330.0,0.500,81,880.0000,0.000994,-0.058414,1,1
0.200,330.0,0.500,88,1318.5102,0.000194,-0.026463,1,1
0.200,330.0,0.500,93,1760.0000,0.000045,-0.014860,1,1
0.200,330.0,0.500,96,2093.0045,0.000115,-0.010492,1,1
0.200,330.0,1.000,21,27.5000,-0.000335,0.833088,1,1
0.200,330.0,1.000,33,55.0000,-0.000619,0.782900,1,1
0.200,330.0,1.000,40,82.4069,-0.001364,0.706726,1,1
0.200,330.0,1.000,45,110.0000,-0.003639,0.612512,1,1
0.200,330.0,1.000,52,164.8138,-0.008632,0.409079,1,1
0.200,330.0,1.000,57,220.0000,-0.009829,0.226590,1,1
0.200,330.0,1.000,64,329.6276,0.000269,0.000481,1,1
0.200,330.0,1.000,69,440.0000,0.009139,-0.085800,1,1
0.200,330.0,1.000,76,659.2551,0.009164,-0.102182,1,1
0.200,330.0,1.000,81,880.0000,0.005654,-0.079010,1,1
0.200,330.0,1.000,88,1318.5102,0.001571,-0.044161,1,1
0.200,330.0,1.000,93,1760.0000,0.000546,-0.026823,1,1
0.200,330.0,1.000,96,2093.0045,0.000384,-0.019514,1,1
0.200,330.0,4.000,21,27.5000,-0.002686,2.362052,1,0
0.200,330.0,4.000,33,55.0000,-0.005741,1.215134,1,0
0.200,330.0,4.000,40,82.4069,-0.004721,0.655301,1,0
0.200,330.0,4.000,45,110.0000,-0.003519,0.382933,1,0
0.200,330.0,4.000,52,164.8138,-0.001712,0.154591,1,0
0.200,330.0,4.000,57,220.0000,-0.000968,0.065775,1,0
0.200,330.0,4.000,64,329.6276,-0.000150,0.000120,1,0
0.200,330.0,4.000,69,440.0000,0.000170,-0.023154,1,0
0.200,330.0,4.000,76,659.2551,-0.000913,-0.038537,1,0
0.200,330.0,4.000,81,880.0000,0.220419,-0.042287,1,0
0.200,330.0,4.000,88,1318.5102,-1.742598,-0.040966,1,0
0.200,330.0,4.000,93,1760.0000,-4.395599,-0.036372,1,0
0.200,330.0,4.000,96,2093.0045,-2.641632,-0.032516,1,0
0.200,660.0,0.050,21,27.5000,-0.000308,0.021290,1,0
0.200,660.0,0.050,33,55.0000,-0.000255,0.021400,1,0
0.200,660.0,0.050,40,82.4069,0.000156,0.021586,1,0
0.200,660.0,0.050,45,110.0000,0.000005,0.021854,1,0
0.200,660.0,0.050,52,164.8138,-0.000035,0.022650,1,0
0.200,660.0,0.050,57,220.0000,-0.000003,0.023874,1,0
0.200,660.0,0.050,64,329.6276,-0.000003,0.028187,1,0
0.200,660.0,0.050,69,440.0000,-0.000022,0.037701,1,0
0.200,660.0,0.050,76,659.2551,-0.019527,0.004814,1,0
0.200,660.0,0.050,81,880.0000,0.000099,-0.026514,1,0
0.200,660.0,0.050,88,1318.5102,0.000032,-0.007054,1,0
0.200,660.0,0.050,93,1760.0000,-0.000002,-0.003453,1,0
0.200,660.0,0.050,96,2093.0045,0.000091,-0.002326,1,0
0.200,660.0,0.150,21,27.5000,-0.000309,0.063860,1,0
0.200,660.0,0.150,33,55.0000,-0.000254,0.064165,1,0
0.200,660.0,0.150,40,82.4069,0.000156,0.064675,1,0
0.200,660.0,0.150,45,110.0000,0.000005,0.065407,1,0
0.200,660.0,0.150,52,164.8138,-0.000037,0.067566,1,0
0.200,660.0,0.150,57,220.0000,-0.000010,0.070829,1,0
0.200,660.0,0.150,64,329.6276,-0.000085,0.081684,1,0
0.200,660.0,0.150,69,440.0000,-0.001064,0.101591,1,0
0.200,660.0,0.150,76,659.2551,-0.376315,0.001605,1,0
0.200,660.0,0.150,81,880.0000,0.004293,-0.064800,1,0
0.200,660.0,0.150,88,1318.5102,0.000115,-0.020440,1,0
0.200,660.0,0.150,93,1760.0000,0.000011,-0.010206,1,0
0.200,660.0,0.150,96,2093.0045,0.000097,-0.006913,1,0
0.200,660.0,0.500,21,27.5000,-0.000308,0.212532,1,0
0.200,660.0,0.500,33,55.0000,-0.000255,0.212523,1,0
0.200,660.0,0.500,40,82.4069,0.000147,0.212482,1,0
0.200,660.0,0.500,45,110.0000,-0.000024,0.212368,1,0
0.200,660.0,0.500,52,164.8138,-0.000197,0.211666,1,0
0.200,660.0,0.500,57,220.0000,-0.000589,0.209645,1,0
0.200,660.0,0.500,64,329.6276,-0.003786,0.196338,1,0
0.200,660.0,0.500,69,440.0000,-0.013146,0.156936,1,0
0.200,660.0,0.500,76,659.2551,0.019137,0.000482,1,0
0.200,660.0,0.500,81,880.0000,0.039088,-0.069500,1,0
0.200,660.0,0.500,88,1318.5102,0.004844,-0.049104,1,0
0.200,660.0,0.500,93,1760.0000,0.000974,-0.029117,1,0
0.200,660.0,0.500,96,2093.0045,0.000534,-0.020786,1,0
0.200,660.0,1.000,21,27.5000,-0.000310,0.422860,1,0
0.200,660.0,1.000,33,55.0000,-0.000279,0.416325,1,0
0.200,660.0,1.000,40,82.4069,0.000030,0.405721,1,0
0.200,660.0,1.000,45,110.0000,-0.000361,0.391274,1,0
0.200,660.0,1.000,52,164.8138,-0.001538,0.353247,1,0
0.200,660.0,1.000,57,220.0000,-0.003648,0.306203,1,0
0.200,660.0,1.000,64,329.6276,-0.008643,0.204578,1,0
0.200,660.0,1.000,69,440.0000,-0.010096,0.113359,1,0
0.200,660.0,1.000,76,659.2551,0.001844,0.000241,1,0
0.200,660.0,1.000,81,880.0000,0.014586,-0.042956,1,0
0.200,660.0,1.000,88,1318.5102,-0.203698,-0.051130,1,0
0.200,660.0,1.000,93,1760.0000,-0.056183,-0.039480,1,0
0.200,660.0,1.000,96,2093.0045,0.054552,-0.031425,1,0
0.200,660.0,4.000,21,27.5000,-0.000632,1.532581,1,0
0.200,660.0,4.000,33,55.0000,-0.002616,1.180777,1,0
0.200,660.0,4.000,40,82.4069,-0.004471,0.851650,1,0
0.200,660.0,4.000,45,110.0000,-0.005498,0.607672,1,0
0.200,660.0,4.000,52,164.8138,-0.004766,0.327773,1,0
0.200,660.0,4.000,57,220.0000,-0.003548,0.191560,1,0
0.200,660.0,4.000,64,329.6276,-0.001950,0.077345,1,0
0.200,660.0,4.000,69,440.0000,-0.001492,0.032913,1,0
0.200,660.0,4.000,76,659.2551,0.000705,0.000060,1,0
0.200,660.0,4.000,81,880.0000,0.106996,-0.011595,1,0
0.200,660.0,4.000,88,1318.5102,-1.068488,-0.019318,1,0
0.200,660.0,4.000,93,1760.0000,-1.721238,-0.021224,1,0
0.200,660.0,4.000,96,2093.0045,-1.218525,-0.021372,1,0
0.200,2000.0,0.050,21,27.5000,-0.000308,0.006972,1,0
0.200,2000.0,0.050,33,55.0000,-0.000255,0.006976,1,0
0.200,2000.0,0.050,40,82.4069,0.000156,0.006983,1,0
0.200,2000.0,0.050,45,110.0000,0.000005,0.006992,1,0
0.200,2000.0,0.050,52,164.8138,-0.000035,0.007018,1,0
0.200,2000.0,0.050,57,220.0000,-0.000003,0.007055,1,0
0.200,2000.0,0.050,64,329.6276,-0.000002,0.007162,1,0
0.200,2000.0,0.050,69,440.0000,-0.000003,0.007319,1,0
0.200,2000.0,0.050,76,659.2551,0.000055,0.007805,1,0
0.200,2000.0,0.050,81,880.0000,-0.000004,0.008608,1,0
0.200,2000.0,0.050,88,1318.5102,0.000012,0.012132,1,0
0.200,2000.0,0.050,93,1760.0000,-0.003911,0.026764,1,0
0.200,2000.0,0.050,96,2093.0045,-0.908520,-0.033426,1,0
0.200,2000.0,0.150,21,27.5000,-0.000308,0.020917,1,0
0.200,2000.0,0.150,33,55.0000,-0.000255,0.020928,1,0
0.200,2000.0,0.150,40,82.4069,0.000156,0.020946,1,0
0.200,2000.0,0.150,45,110.0000,0.000005,0.020971,1,0
0.200,2000.0,0.150,52,164.8138,-0.000035,0.021043,1,0
0.200,2000.0,0.150,57,220.0000,-0.000003,0.021145,1,0
0.200,2000.0,0.150,64,329.6276,-0.000003,0.021439,1,0
0.200,2000.0,0.150,69,440.0000,-0.000004,0.021866,1,0
0.200,2000.0,0.150,76,659.2551,0.000049,0.023165,1,0
0.200,2000.0,0.150,81,880.0000,-0.000039,0.025235,1,0
0.200,2000.0,0.150,88,1318.5102,-0.000910,0.032930,1,0
0.200,2000.0,0.150,93,1760.0000,-0.076648,0.039464,1,0
0.200,2000.0,0.150,96,2093.0045,-0.203665,-0.018842,1,0
0.200,2000.0,0.500,21,27.5000,-0.000308,0.069712,1,0
0.200,2000.0,0.500,33,55.0000,-0.000255,0.069712,1,0
0.200,2000.0,0.500,40,82.4069,0.000156,0.069712,1,0
0.200,2000.0,0.500,45,110.0000,0.000005,0.069713,1,0
0.200,2000.0,0.500,52,164.8138,-0.000037,0.069712,1,0
0.200,2000.0,0.500,57,220.0000,-0.000008,0.069707,1,0
0.200,2000.0,0.500,64,329.6276,-0.000029,0.069673,1,0
0.200,2000.0,0.500,69,440.0000,-0.000095,0.069568,1,0
0.200,2000.0,0.500,76,659.2551,-0.000503,0.068874,1,0
0.200,2000.0,0.500,81,880.0000,-0.002076,0.066775,1,0
0.200,2000.0,0.500,88,1318.5102,0.031736,0.052687,1,0
0.200,2000.0,0.500,93,1760.0000,1.171828,0.019391,1,0
0.200,2000.0,0.500,96,2093.0045,0.391172,-0.006135,1,0
0.200,2000.0,1.000,21,27.5000,-0.000308,0.139346,1,0
0.200,2000.0,1.000,33,55.0000,-0.000255,0.139113,1,0
0.200,2000.0,1.000,40,82.4069,0.000154,0.138727,1,0
0.200,2000.0,1.000,45,110.0000,0.000001,0.138184,1,0
0.200,2000.0,1.000,52,164.8138,-0.000059,0.136658,1,0
0.200,2000.0,1.000,57,220.0000,-0.000078,0.134539,1,0
0.200,2000.0,1.000,64,329.6276,-0.000342,0.128717,1,0
0.200,2000.0,1.000,69,440.0000,-0.000973,0.120970,1,0
0.200,2000.0,1.000,76,659.2551,-0.003462,0.101572,1,0
0.200,2000.0,1.000,81,880.0000,-0.006813,0.079510,1,0
0.200,2000.0,1.000,88,1318.5102,1.217545,0.038823,1,0
0.200,2000.0,1.000,93,1760.0000,1.309530,0.010177,1,0
0.200,2000.0,1.000,96,2093.0045,-0.694297,-0.003087,1,0
0.200,2000.0,4.000,21,27.5000,-0.000313,0.551217,1,0
0.200,2000.0,4.000,33,55.0000,-0.000323,0.532643,1,0
0.200,2000.0,4.000,40,82.4069,-0.000147,0.504388,1,0
0.200,2000.0,4.000,45,110.0000,-0.000765,0.469219,1,0
0.200,2000.0,4.000,52,164.8138,-0.002297,0.391389,1,0
0.200,2000.0,4.000,57,220.0000,-0.003903,0.316656,1,0
0.200,2000.0,4.000,64,329.6276,-0.005470,0.203875,1,0
0.200,2000.0,4.000,69,440.0000,-0.005440,0.134002,1,0
0.200,2000.0,4.000,76,659.2551,0.000436,0.064985,1,0
0.200,2000.0,4.000,81,880.0000,0.028531,0.034979,1,0
0.200,2000.0,4.000,88,1318.5102,1.591760,0.011392,1,0
0.200,2000.0,4.000,93,1760.0000,-0.907837,0.002584,1,0
0.200,2000.0,4.000,96,2093.0045,0.398172,-0.000773,1,0
0.350,20.0,0.050,21,27.5000,-0.000134,-1.347008,1,0
0.350,20.0,0.050,33,55.0000,-0.000248,-0.186837,1,0
0.350,20.0,0.050,40,82.4069,0.000156,-0.076825,1,0
0.350,20.0,0.050,45,110.0000,0.000005,-0.041977,1,0
0.350,20.0,0.050,52,164.8138,-0.000035,-0.018354,1,0
0.350,20.0,0.050,57,220.0000,-0.000003,-0.010234,1,0
0.350,20.0,0.050,64,329.6276,-0.000002,-0.004537,1,0
0.350,20.0,0.050,69,440.0000,-0.000003,-0.002542,1,0
0.350,20.0,0.050,76,659.2551,0.000056,-0.001131,1,0
0.350,20.0,0.050,81,880.0000,-0.000001,-0.000634,1,0
0.350,20.0,0.050,88,1318.5102,0.000031,-0.000282,1,0
0.350,20.0,0.050,93,1760.0000,-0.000002,-0.000158,1,0
0.350,20.0,0.050,96,2093.0045,0.000092,-0.000111,1,0
0.350,20.0,0.150,21,27.5000,0.008470,-3.406570,1,1
0.350,20.0,0.150,33,55.0000,-0.000214,-0.552759,1,1
0.350,20.0,0.150,40,82.4069,0.000158,-0.229255,1,1
0.350,20.0,0.150,45,110.0000,0.000007,-0.125575,1,1
0.350,20.0,0.150,52,164.8138,-0.000035,-0.054995,1,1
0.350,20.0,0.150,57,220.0000,-0.000003,-0.030681,1,1
0.350,20.0,0.150,64,329.6276,-0.000002,-0.013608,1,1
0.350,20.0,0.150,69,440.0000,-0.000003,-0.007625,1,1
0.350,20.0,0.150,76,659.2551,0.000055,-0.003392,1,1
0.350,20.0,0.150,81,880.0000,-0.000003,-0.001902,1,1
0.350,20.0,0.150,88,1318.5102,0.000032,-0.000846,1,1
